employer,job_title,place,closing_date,publishing_date,job_description
International Atomic Energy Agency,Clean Laboratory Chemist ,"Seibersdorf, Austria",23. April 2023,13.04.2023,"Minimum of five years of experience in an analytical laboratory environment working with chemical separation techniques, takes initiative in defining realistic outputs and clarifying roles, responsibilities and expected results in the context of the Department/Division’s programme, evaluates his/her results realistically, drawing conclusions from lessons learned, Plans and organizes his/her own work in support of achieving the team or Section’s priorities, takes into account potential changes and proposes contingency plans, communicates orally and in writing in a clear, concise and impartial manner, takes time to listen to and understand the perspectives of others and proposes solutions Excellent oral and written command of English, knowledge of other official IAEA languages is an asset "
International Atomic Energy Agency,Programme and Budget Specialist ,"Vienna, Austria",20. April 2023,13.04.2023,"University degree in financial management, accounting, business administration, or a closely related field A recognised professional accounting certification is an advantage, a minimum of five years of working experience in budget and/or accounting, including some experience at the international level, experience with voluntary contributions, experience with European Commission funding agreements and the FAFA framework desirable, takes initiative in defining realistic outputs and clarifying roles, responsibilities and expected results in the context of the Department/Division’s programme, evaluates his/her results realistically, drawing conclusions from lessons learned, plans and organizes his/her own work in support of achieving the team or Section’s priorities Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Safeguards Training Officer ,"Vienna, Austria",1. May 2023,13.04.2023,"Bachelor’s Degree, University degree in science, physics, engineering, a safeguards related discipline, education, or other related field At least five years of combined research and training experience, including experience in presenting training courses, knowledge of the Systematic Approach to Training methodology is desirable, exposure to Safeguards-related processes and implementation is an asset, actively seeks learning opportunities and actively shares knowledge and information with others; shares specialized knowledge, skills and learning from experience across different situations and contexts effectively, actively contributes to achieving team results, plans and organizes his/her own work in support of achieving the team or Section’s priorities, takes into account potential changes and proposes contingency plans, ability to gain agreement and commitment from others Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
United Nations Development Programme,Human Resources Analyst ,"Juba, South Sudan",18. April 2023,13.04.2023,"Minimum two years of relevant experience at the national or international level in providing HR advisory services and/or managing staff and operational systems, experience in the usage of computers and office software packages (MS Word, Excel, etc.) and experience in handling of web-based management systems, proven conceptual analytical and evaluative skills and ability to conduct independent research and analysis, identifying issues, formulating options and making conclusions and recommendations to management, proven experience in the implementation of HR strategies and policies Fluency in oral and written English is required "
United Nations Development Programme,Programme Finance Associate ,"Chisinau, Moldova",25. April 2023,13.04.2023,"Secondary Education, with specialized certification in Accounting and Finance University Degree in Finance/Accounting, Business or Public Administration, or a professional accounting qualification from an internationally recognized institute of accountancy is desirable, but it is not a requirement, professionally qualified accountants from an internationally recognized institute of accountancy will have an advantage, Long-listed candidates may be required to undergo the UNDP Accountancy & Finance Test (AFT), minimum seven years (with Secondary education) or four years (with Bachelor’s degree) of relevant experience in providing financial management or accounting experience is required, with knowledge of programme/projects finance is desirable, experience in the usage of computers and office software packages (MS Word, Excel, etc.), and advance knowledge of spreadsheet and database packages Fluency in English and Romanian is required "
United Nations Development Programme,Renewable Green Energy Manager ,"Belgrade, Serbia",25. April 2023,13.04.2023,"Master’s degree or equivalent in organizational, social, technical, or environmental sciences, Bachelor’s degree with additional two years of qualifying experience will be given due consideration in lieu of Master’s degree Minimum two years (with Master’s degree) or four years (with Bachelor’s degree) of relevant work experience in project management/ coordination position, preferably in international/multilateral development context, in coordinating/managing renewable energy, environmental, energy, or climate change-related projects, experience in areas of work related to the development of sectoral and programming policies and planning and institutional capacity building, with increasing responsibilities, preferably in areas related to energy, environment, or climate change, experience in managing teams and complex projects/processes that included extensive communication, coordination, and facilitation requirements will be an asset, previous experience in governmental, international or non-governmental settings Fluency in English and Serbian is required "
United Nations Development Programme,Information & Database Analyst ,"Kabul, Afghanistan",24. April 2023,13.04.2023,"Master’s degree in economics, statistics and other data-related area, or Bachelor’s degree in economics, statistics and other data-related area Minimum of two years work experience with a masters or four years with a bachelor’s of experience in data analysis, minimum two years work experience with a masters or four years with a bachelors in the field of data cleaning or data analysis is required, ability to use statistics tools such as power BI is required, experience working with web-based database is required, experience in the usage of computers and office software packages (MS Word, Excel, etc.) is required Experience working with the UNDP framework at the national level "
United Nations Development Programme,Team Leader Gender Equality ,"Addis Ababa, Ethiopia",18. April 2023,13.04.2023,"Advanced university degree (Master’s or equivalent) in Gender in Development, Economics, Social Sciences, Political Sciences or related Social Sciences Minimum 10 years of overall relevant professional experience leading teams, providing policy and programme advice and pioneering approaches in the field of gender equality and women’s empowerment in different development contexts, five years of working experience in development organizations (global, regional or national) including the UN System, CSO or development partners with roles in the area of women’s gender equality and women’s empowerment, experience working in the region and in crisis contexts is an asset, excellent communications skills are required, with public-speaking experience and written publications as an asset, ability to animate individuals and communities of contributors to participate and share, particularly externally, ability to plan, organize, prioritize and control resources, procedures and protocols to achieve specific goals Fluency in English, both written and oral, is required "
United Nations Development Programme,Human Resources Analyst ,"Juba, South Sudan",18. April 2023,12.04.2023,"Minimum two years of relevant experience at the national or international level in providing HR advisory services and/or managing staff and operational systems, experience in the usage of computers and office software packages (MS Word, Excel, etc.) and experience in handling of web-based management systems, proven conceptual analytical and evaluative skills and ability to conduct independent research and analysis, identifying issues, formulating options and making conclusions and recommendations to management, proven experience in the implementation of HR strategies and policies Fluency in oral and written English is required "
United Nations Development Programme,Programme Finance Associate ,"Chisinau, Moldova",25. April 2023,12.04.2023,"Secondary Education, with specialized certification in Accounting and Finance University Degree in Finance/Accounting, Business or Public Administration, or a professional accounting qualification from an internationally recognized institute of accountancy is desirable, but it is not a requirement, professionally qualified accountants from an internationally recognized institute of accountancy will have an advantage, Long-listed candidates may be required to undergo the UNDP Accountancy & Finance Test (AFT), minimum seven years (with Secondary education) or four years (with Bachelor’s degree) of relevant experience in providing financial management or accounting experience is required, with knowledge of programme/projects finance is desirable Fluency in English and Romanian is required "
United Nations Development Programme,Procurement and Contracts Analyst (Logistics) ,"Copenhagen, Denmark",18. April 2023,12.04.2023,"A minimum of two years of relevant experience at the national or international level in logistics, supply chain or procurement, demonstrated experience in planning, developing and managing logistics of health products and supplies, at least one year of experience working with a local or international NGO, experience in a developing country is an asset, knowledge of UNDP and/or UN health product procurement policies and procedures is an asset, familiarity with Global Fund health product procurement policies and procedures is an asset, experience working with interagency health logistics working groups is an asset Fluency in both oral and written English is required "
United Nations Development Programme,Team Leader Gender Equality ,"Addis Ababa, Ethiopia",18. April 2023,12.04.2023,"Advanced university degree (Master’s or equivalent) in Gender in Development, Economics, Social Sciences, Political Sciences or related Social Sciences Minimum 10 years of overall relevant professional experience leading teams, providing policy and programme advice and pioneering approaches in the field of gender equality and women’s empowerment in different development contexts, five years of working experience in development organizations (global, regional or national) including the UN System, CSO or development partners with roles in the area of women’s gender equality and women’s empowerment, experience working in the region and in crisis contexts is an asset, excellent communications skills are required, with public-speaking experience and written publications as an asset Fluency in English, both written and oral, is required "
United Nations Development Programme,Information & Database Analyst ,"Kabul, Afghanistan",24. April 2023,12.04.2023,"Master’s degree in economics, statistics and other data-related area, or Bachelor’s degree in economics, statistics and other data-related area Minimum of two years work experience with a masters or four years with a bachelor’s of experience in data analysis, minimum two years work experience with a masters or four years with a bachelors in the field of data cleaning or data analysis is required, ability to use statistics tools such as power BI is required, experience working with web-based database is required, experience in the usage of computers and office software packages (MS Word, Excel, etc.) is required, experience working in the UN/UNDP is an added advantage, excellent drafting, formulation, reporting skills Experience working with the UNDP framework at the national level "
United Nations Development Programme,Event Coordinator ,"Istanbul, Turkey",17. April 2023,12.04.2023,"Three years of experience in administration and programme support is required at the national or international level preferably in the context of a multilateral development organization, experience in organizing and managing events and workshops, experience working in multidisciplinary teams of international and national experts, experience in the usage of computers and office software packages (MS Word, Excel, etc.), experience in handling web-based management systems and data extraction tools highly desirable, knowledge of an ERP System (such as Atlas) and UNDP Procurement, Finance and Accounting structure will be considered as advantage Working knowledge of English is required, working knowledge of other UN languages is desirable "
United Nations Development Programme,Renewable Green Energy Manager ,"Belgrade, Serbia",25. April 2023,12.04.2023,"Master’s degree or equivalent in organizational, social, technical, or environmental sciences, Bachelor’s degree with additional two years of qualifying experience will be given due consideration in lieu of Master’s degree Minimum two years (with Master’s degree) or four years (with Bachelor’s degree) of relevant work experience in project management/ coordination position, preferably in international/multilateral development context, in coordinating/managing renewable energy, environmental, energy, or climate change-related projects, experience in areas of work related to the development of sectoral and programming policies and planning and institutional capacity building, with increasing responsibilities, preferably in areas related to energy, environment, or climate change Fluency in English and Serbian is required "
United Nations Development Programme,Communications Associate - Digital Media ,"Belgrade, Serbia",25. April 2023,12.04.2023,"Secondary education, University degree in communications and advocacy, public affairs, political sciences or other related social science fields will be desired Minimum seven years (with Secondary education) or four years (with Bachelor’s degree) of relevant experience in communications, public relations and digital media, experience in social media management (Twitter, Facebook, Instagram, etc.), basic knowledge in graphic design, experience in the usage of computers and office software packages (MS Word, Excel, etc.), experience in handling of web-based management systems, Basic knowledge of the Adobe software packages, including Adobe in design, Adobe Premier, Adobe Illustrator (CorelDraw), Adobe Photoshop, etc. will be an asset, experience in organizing the social media campaigns or similar will be an asset Fluency in English and Serbian is required "
United Nations Development Programme,ICT Help Desk Support ,"Brasilia, Brazil",18. April 2023,12.04.2023,"High school degree or bachelor degree in Computer Science or ICT related field is desirable, but it is not a requirement In case of high school degree, a minimum of three years of relevant ICTworking experience, including network support, support to management of hardware and software platforms, telecommunications facilities, Windows-based packages/applications presential and remote support, in case of bachelor degree, years of experience are not required, interpersonal skills suitable for teamwork, time management, research best practices and poses new, more effective ways of doing things, Documents innovative strategies and new approaches, plans and monitorsown work, pays attention to details, delivers qualitywork by deadline Fluent in Portuguese and English "
United Nations Development Programme,Programme Assistant ,"Bangkok, Thailand",19. April 2023,12.04.2023,"Minimum five years (with secondary education) or two years (with Bachelor’s degree) of relevant administrative or programme experience Programme administration and budget monitoring, applied skills in computers and office software packages (MS Word, Excel, etc.) and knowledge of spreadsheet and database packages, experience in handling of web-based management systems, knowledge of administrative and finance policies of international organizations including the UN would be desirable, plans and monitors own work, pays attention to details, delivers quality work by deadline, open to creative ideas/known risks, is pragmatic problem solver, makes improvements, open minded and curious, shares knowledge, learns from mistakes, asks for feedback Fluency in English and Thai is required "
The World Bank,Financial Analyst ,"Sofia, Bulgaria",27. April 2023,12.04.2023,"Master’s degree in Finance, Business, Law, Risk Management, or Computer Science At least three years of relevant experience in pre-trade investment monitoring and surveillance, financial risk management, or working with trading platforms, experience or advanced knowledge of Bloomberg’s Compliance Violations Manager (VMGR) and Compliance Manager (CMGR) is required, finance or Treasury-related certifications (CFA, FRM, PRM or other equivalent) would be a strong plus, proven knowledge of programming languages (e.g., Python) and data visualization tools is highly desirable Excellent verbal and written communication skills in English "
The World Bank,IT Officer Architecture I ,"Washington, United States",25. April 2023,12.04.2023,"Master’s degree with five years‘ experience in relevant discipline such as Computer Science or an equivalent combination of education and experience 5+ years of experience working with the AWS/Azure as a Developer/Architect, cloud certification is required, 5+ years of software development experience, EA framework certification i.e., TOGAF is required, experience in working with EA Repository Tools preferred, experience in Modern Integration – cloud and in-premise and/or hybrid, APIs, ESB/SOA, experience in Data Architecture, governance, strategy, & implementation, identifies technological opportunities to meet client needs, partners with appropriate technical consultants, experts, stakeholders, and managers Fluency in English is required "
The World Bank,External Affairs Associate ,"Warsaw, Poland",17. April 2023,12.04.2023,"Master’s degree with two years of experience or equivalent combination of education and experience in a relevant discipline (communication, journalism, international affairs, or other related fields) Experience working directly on professional social media channels, including Facebook, LinkedIn, and Twitter, knowledge of social media planning and monitoring tools such as Hootsuite and Talkwalker, experience with social media marketing, engagement, monitoring and reporting, multimedia skills, including experience using Adobe Creative Suite to create images, multimedia, and graphics, an understanding of the World Bank’s mission and role, including a general understanding of economic concepts and issues Full fluency in written English language, with superior writing, editing and proofreading skills "
The World Bank,Extended Term Consultant ,"Manila, Philippines",17. April 2023,12.04.2023,"Master’s Degree in Public Finance Management, Economics, Political Science, Public Administration and/or other educational background associated with any area of Public Financial Management and/or Governance Minimum five years of relevant experience, deep technical knowledge and experience in public financial management and decentralization area, experience and advanced skills in quantitative analysis and working with statistical data with particular focus on fiscal sector and decentralization, established professional network and recognized ability to successfully work with government counterparts and donors, a strong sense of governance strategic engagements in the context of/integrated with the economic development challenges in the country will be a big plus Fluency in English is required "
International Atomic Energy Agency,Clean Laboratory Chemist ,"Seibersdorf, Austria",23. April 2023,12.04.2023,"Minimum of five years of experience in an analytical laboratory environment working with chemical separation techniques, takes initiative in defining realistic outputs and clarifying roles, responsibilities and expected results in the context of the Department/Division’s programme, evaluates his/her results realistically, drawing conclusions from lessons learned, Plans and organizes his/her own work in support of achieving the team or Section’s priorities, takes into account potential changes and proposes contingency plans, communicates orally and in writing in a clear, concise and impartial manner, takes time to listen to and understand the perspectives of others and proposes solutions Excellent oral and written command of English, knowledge of other official IAEA languages is an asset "
International Atomic Energy Agency,Programme and Budget Specialist ,"Vienna, Austria",20. April 2023,12.04.2023,"University degree in financial management, accounting, business administration, or a closely related field A recognised professional accounting certification is an advantage, a minimum of five years of working experience in budget and/or accounting, including some experience at the international level, experience with voluntary contributions. Experience with European Commission funding agreements and the FAFA framework desirable, takes initiative in defining realistic outputs and clarifying roles, responsibilities and expected results in the context of the Department/Division’s programme, evaluates his/her results realistically, drawing conclusions from lessons learned Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Safeguards Training Officer ,"Vienna, Austria",1. May 2023,12.04.2023,"Bachelor’s Degree, University degree in science, physics, engineering, a safeguards related discipline, education, or other related field At least five years of combined research and training experience, including experience in presenting training courses, knowledge of the Systematic Approach to Training methodology is desirable, exposure to Safeguards-related processes and implementation is an asset, actively seeks learning opportunities and actively shares knowledge and information with others; shares specialized knowledge, skills and learning from experience across different situations and contexts effectively, actively contributes to achieving team results Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Waste Safety Specialist (NSRW) ,"Vienna, Austria",20. April 2023,12.04.2023,"Minimum seven years‘ experience in the field of radioactive waste and spent fuel management, of which at least three years should be related to regulatory or safety aspects, experience of working with national and international organisations or institutes is an asset, experience in implementing result-based projects/activities is an asset, ability to develop consensus views on complex technical issues, experience in developing well-researched, high-quality reports Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Monitoring Assistant ,"Tetovo, Skopje",13. April 2023,12.04.2023,"Citizenship of or permanent residence in the Republic of North Macedonia, completed secondary education, supplemented by formal studies in languages or administration Minimum three (3) years of relevant work experience, including reporting and administration, aas well as established ability to translate and interpret, preferably acquired in an international organization, Computer literate with practical experience in MS Windows applications, demonstrated ability and willingness to work as a member of a team, with people of different cultural and religious backgrounds, different gender, and diverse political views, while maintaining impartiality and objectivity Excellent written and oral communication skills in English and in local languages "
United Nations Development Programme,Procurement Assistant ,"Bangkok, Thailand",18. April 2023,06.04.2023,"Minimum five years (with Secondary Education), or two years (with University Degree) of progressively responsible administrative or procurement experience is required at the national or international level, experience in the usage of computers and office software packages (MS Word, Excel, etc.) and knowledge of automated procurement systems, experience in handling of web-based management systems, previous experience of working with UN/Development organization will be an added advantage, knowledge and experience in processing of Request for Quotations (RFQ), Request for Proposals (RFP), Purchase Orders, etc. would be an advantage Fluency in English and Thai, "
United Nations Development Programme,Administrative Finance Associate ,"Bangkok, Thailand",19. April 2023,06.04.2023,"Secondary education is required or - Bachelor’s degree Finance, Business Administration, Procurement, Office Management, and/or any other related field will be given due consideration Minimum six years (with secondary education) or three years‘ (with Bachelor’s degree) relevant experience in administration and finance preferably in a project management setting involving a multi-lateral/international funding agency, previous experience with UNDP or UN project will be a definite asset, experience in handling web-based management systems is an asset, experience in handling web-based management systems, understanding of development issues, human rights (including women’s rights), basic gender concepts and gender issues in the country, knowledge of and experience in gender mainstreaming is an asset, experience in handling web-based management systems Fluency in English and Thai "
United Nations Development Programme,Procurement Assistant ,"Bangkok, Thailand",18. April 2023,06.04.2023,"Secondary Education is required, University Degree in Business or Public Administration or related fields will be given due consideration Minimum five years (with Secondary Education), or two years (with University Degree) of progressively responsible administrative or procurement experience is required at the national or international level, experience in the usage of computers and office software packages (MS Word, Excel, etc.) and knowledge of automated procurement systems, experience in handling of web-based management systems, previous experience of working with UN/Development organization will be an added advantage, knowledge and experience in processing of Request for Quotations (RFQ), Request for Proposals (RFP), Purchase Orders, etc. would be an advantage, experience in dealing and coordinating with suppliers and clients will be an added advantage, ability to manage communications internally and externally, through media, social media and other appropriate channels Fluency in English and Thai "
UNICEF,Programme Associate ,"Suva, Fiji",18. April 2023,06.04.2023,"A minimum of six years of administrative or clerical work experience is required, prior experience in programme support functions is an asset, relevant experience in a UN system agency or organization is considered as an asset, regularly monitoring budgets and financial expenditures of section by designing and employing applicable tools, ensuring compliance with UNICEF rules and regulations, keeping supervisor informed and advised on actions for decision and/or follow up, providing advice and support to education team members on VISION, monitoring, financial procedures, etc. to reinforce their capacity and effective use of these systems Fluency in English is required, and knowledge of a local language would be an asset "
UNICEF,Social Policy Officer (Social Protection) ,"Budapest, Hungary",16. April 2023,06.04.2023,"A first level university degree in one of the following fields is required: Economics, Public Policy, Social Sciences, International Relations, Political Science, or another relevant technical field A minimum of two years of relevant professional experience in the field of social protection/cash programmes, planning, design and implementation is required, previous experience in the UN/UNICEF is desirable, experience working with local/national governmental entities is desirable, experience working on social policy and social protection workforce development as well as experience in capacity building will be considered as a strong asset, previous work experience with government ministries, think tanks, or other related institutions on areas related to social protection, public finance, service delivery and child poverty is an asset Fluency in English and Hungarian is required, knowledge of another official UN language is an asset "
UNICEF,Executive Assistant - Public Partnerships Division ,"Tokyo, Japan",23. April 2023,06.04.2023,"Minimum of five years of progressively responsible administrative support services is required, knowledge of protocol is preferred, experience in international working environment is preferred, experience in working at UN agencies/International organizations is an asset, training and experience using MS Word, Excel, PowerPoint and other UNICEF software such as SharePoint; knowledge of integrated management information systems required, organizational, planning and prioritizing skills and abilities, ability to deal patiently and tactfully with visitors, high sense of confidentiality, initiative, and good judgment, ability to work effectively with people of different national and cultural background Fluency in spoken and written English and Japanese is required, knowledge of an additional UN Language (Arabic, Chinese, French, Russian, Spanish) is considered an asset "
United Nations Development Programme,Gender Equality Fellowship ,"Bangkok, Thailand",18. April 2023,06.04.2023,"Understanding of Gender Equality and willingness to learn UNICEF programming modalities and strategies, excellent oral and written skills, excellent drafting, formulation, reporting skills, accuracy and professionalism in document production and editing, excellent interpersonal skills, culturally and socially sensitive, ability to work inclusively and collaboratively with a range of partners, including grassroots community members, religious and youth organizations, and authorities at different levels, familiarity with tools and approaches of communications for development, access to computer and internet services English, Level: working knowledge, required Arabic, level: working knowledge, required "
United Nations Development Programme,Finance Specialist (Financial Systems) ,"New York, USA",18. April 2023,06.04.2023,"Professional Accounting or Auditing Qualification (such as Chartered Accountant, Certified Public Accountant or equivalent) or an advanced degree (Masters) in Accounting and/or a related field is required A minimum of five years progressively responsible experience in accounting or financial auditing, including experience working in a managerial role is required, knowledge of the UN system is considered an asset Fluency in English (oral and written) is required "
Food and Agriculture Organization of the,,Saudi Arabia,14. April 2023,06.04.2023,"Assistant University degree in any branch of agriculture, development studies, political science, economics, social science, or other related field is required, National of Saudi Arabia Minimum four years of working experience in relevant field, maintain financial records and monitoring systems for the office, maintain imprest accounts, reconcile expenditures, balances, payments, statements and other data for day-to-day transactions and reports, manage the Country Office petty cash, monitor project and programme accounts for which responsibility is assigned Working knowledge (level C)/proven track record of quality writing skills in English and Arabic "
Food and Agriculture Organization of the,,"Rome, Italy",24. April 2023,06.04.2023,"Setting Specialist Bachelor or master’s degree in Biology, Agronomy with a specialization pest control or a related field, Business Administration, Global Governance, International Relations, Development Studies Minimum one year of relevant experience international cooperation and project management, standard setting, work experience in more than one location or area of work, extent and relevance of experience in working with international organizations (especially Secretariats), extent and relevance of experience in standard setting organization, extent and relevance of experience in organizing and facilitating meetings, technical knowledge of plant production and crop protection will be considered as an asset Working knowledge (level C) of English and limited knowledge (level B) of one of the other official FAO languages (Arabic, Chinese, French, Russian or Spanish) for Consultants, in the case of PSA.SBS the requirement is the working knowledge of English "
International Criminal Court,Judicial Cooperation Adviser ,"The Hague, Netherlands",27. April 2023,05.04.2023,"A minimum of seven years of relevant professional experience (nine years with an first level university degree) of which a minimum of five years working directly in the processing and execution of requests for international judicial assistance in criminal matters and/or working in close cooperation with judicial authorities (national central authorities/international organizations) or working as a Magistrate in charge of processing requests for judicial cooperation in criminal matters, relevant international experience, in particular in working and liaising with States, International Organizations, Judicial Authorities Fluency in English is required "
International Criminal Court,Programme Coordinator ,"The Hague, Netherlands",26. April 2023,05.04.2023,"Advanced university degree (Master’s degree or equivalent) in international relations, business development/ administration, or a related field is required, a first-level university degree in combination with qualifying experience may be accepted in lieu of the advanced university degree A minimum of five years (seven years with a first level university degree) of progressively responsible experience in programme management, implementation and monitoring, experience in programme design approaches and methodologies, such as results frameworks, theories of change, and/or logical frameworks is desirable, knowledge of project management principles Fluency in English is required "
International Criminal Court,"Head, Public Information Unit ","The Hague, Netherlands",24. May 2023,05.04.2023,"An advanced university degree in communications, international relations, international law, broadcasting, social sciences or other related fields, is required, a first level university degree in combination with two additional years of qualifying experience is accepted in lieu of the advanced university degree A minimum of seven years (nine years with a first level university degree) of progressively responsible experience in strategic communications, public information, and media relations in large multicultural institutions, including three years in a similar role leading external communications, a minimum of five years of leadership and managerial experience is required Fluency in English is required "
