employer,job_title,place,closing_date,publishing_date,job_description
International Atomic Energy Agency,Retail Operations Manager ,"Vienna, Austria",14. March 2023,23.02.2023,"A minimum of ten years‘ relevant working experience, with at least four years in running a large retail/duty free operation or comparable business, preferably at an international level, demonstrated experience with large-scale business change efforts in an international setting, advanced computer skills, including practical experience with databases and dedicated retail IT systems, ability to identify potential risks and develop risk mitigation tactics early on Excellent oral and written command of English, knowledge of other official IAEA languages is an asset "
International Atomic Energy Agency,Unit Head (Travel and General Support) ,"Vienna, Austria",20. March 2023,23.02.2023,"University degree (Bachelor’s or equivalent) in business administration, management, social studies or a related field Minimum of five years of relevant professional experience in at least one of the operational areas (travel, transport, shipment, visas and diplomatic privileges etc.), including at least three years of experience in the United Nations common system organisations or in an international organisation, demonstrated supervisory experience especially of a diverse work force, sets realistic targets for himself/herself and for the team, ensures availability of resources and supports staff members in achieving results, monitors progress and performance, evaluates achievements and integrates lessons learned, demonstrated supervisory experience especially of a diverse work force Excellent oral and written command of English, knowledge of other official IAEA languages is an asset "
International Atomic Energy Agency,Associate Applications Support Officer ,"Vienna, Austria",22. March 2023,23.02.2023,"Bachelor’s Degree, University degree in Computer Science and Technology, Computer Engineering, Informatics, or other related fields Minimum two years of experience in supporting complex software systems operated by end users having various level of skill-set, demonstrated experience on requirements analysis and user acceptance testing, demonstrated experience in writing training materials of software systems and providing training support to end users, ability to provide support to manage projects; knowledge and expertise of formal project management methodology like Prince2 and Prince2 practitioner registration, knowledge of methods and techniques for requirements analysis, knowledge of the usage of financial, human resources or project management systems, knowledge on performing User Acceptance Testing for software applications Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Team Assistant ,Monaco,19. March 2023,23.02.2023,"Minimum of four years of general office support experience, some of which in an international environment, excellent oral and written command of English, administrative skills test to IAEA standard might be part of the process, ability to draft routine correspondence and correct documents in accordance with established standards and requirements, ability to provide training and guidance to newly recruited office support staff, advising them on the administrative practices and procedures, proficiency in MS Office and the ability to use databases, communicates orally and in writing in a clear, concise and impartial manner, takes time to listen to and understand the perspectives of others and proposes solutions Knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Senior Nuclear Safety Officer (NPP Design Safety) ,"Vienna, Austria",15. March 2023,23.02.2023,"Minimum of ten years of experience, of which four years at the international level in design/design safety demonstration of existing and advanced nuclear reactors covering areas such as civil engineering, or mechanical engineering, or chemical engineering, or electrical engineering and instrumentation and control, or structural integrity, or fuel and core design as well as design for reliability, experience in design/safety demonstration of structures, systems, components of nuclear installations Excellent oral and written command of English, knowledge of other official IAEA languages (Arabic, Chinese, French, Russian and Spanish) is an asset "
International Atomic Energy Agency,Agricultural Water Scientist ,"Vienna, Austria",13. March 2023,23.02.2023,"Master’s Degree, advanced university degree in agriculture, agronomy, soil sciences, water resource management or related disciplines. PhD in the above-mentioned disciplines is an asset Minimum seven years of directly relevant experience, at both national and international levels, experience in developing countries is an asset, proven track record in high quality research related to soil science, water management, agronomy and related disciplines using nuclear techniques as one of research tools, experience in international project management and coordination, including in the formulation and delivery of outcome-oriented projects, ability to formulate and undertake research programmes and projects at both field and landscape levels and to mobilize extra-budgetary research and development funding, awareness of relevant FAO and IAEA mechanisms and procedures, including Coordinated Research Projects and Technical Cooperation Projects highly desirable Excellent oral and written command of English "
Organization for Security and Co-operation in Europe,Project Assistant ,"Vienna, Austria",14. March 2023,23.02.2023,"A minimum of four years of working experience in administrative work or project management in international organizations, experience in project planning, implementation and reporting, ability to conduct research and collect information from a variety of sources, excellent drafting and reporting skills, procurement, contracting and/or budget management knowledge is an asset, ability and willingness to work as a member of team, with people of different cultural, and religious backgrounds, different gender, and diverse political views, while maintaining impartiality and objectivity Professional fluency in English with excellent communication (both oral and written) skills, knowledge of Russian and/or Romanian is a distinct asset "
Organization for Security and Co-operation in Europe,Int. Technical Expert for Secure Network Operations ,"Vienna, Austria",7. March 2023,23.02.2023,"Minimum of six years of progressive experience in worldwide networking, virtualization and Virtual Private Networks, knowledge of MS Windows Server 2019, MS Windows 7 and 10, Exchange Server 2019, Virtualization such as VMware, MS Azure, HyperV, CISCO ASA Firewalls, HP MSA, TCP/IP protocols, experience in software development, and skills in Javascript, C++, C#, MySQL, and HTML is desired, as well as knowledge of the main applications ADS, INA and iMARS, excellent communication skills, resourcefulness, initiative, maturity of judgement and team spirit, proficiency in Microsoft Office applications (especially Word, Excel, Powerpoint and Outlook) and design applications Professional fluency in the English language, with excellent written and oral communication skills "
Organization for Security and Co-operation in Europe,National Programme Officer ,"Skopje, North Macedonia",9. March 2023,23.02.2023,"Citizenship of or permanent residence in the Republic of North Macedonia, First-level university education in fields related to security and human rights At least two years of professional experience in project management, preferably in international organisations, experience in activities in the areas of confidence building, early warning, dialogue facilitation and mediation, P/CVERLT and inter-faith dialogue, Computer literate with practical experience with Microsoft applications, excellent written and spoken communication skills in English and local languages (proficiency in multiple local languages will be considered an advantage), ability to work with people of different nationalities, religions and cultural backgrounds, demonstrated gender awareness and sensitivity, and ability to integrate gender perspective into tasks and activities, valid driving license, Reporting on policy development, drafting internal briefing and background materials and other relevant documents Fluency in English is required "
United Nations World Food Programme,Human Resources Associate ,"Vienna, Austria",7. March 2023,23.02.2023,"Completion of secondary school education, a post-secondary certificate in the related functional area Six or more years of progressively responsible support work experience in general administrative work, including at least three years in human resources or other related field, knowledge of specialised HR administrative work practices and methods, gained through relevant technical training and experience, good communication skills and good understanding of HR principles and their application in order to respond to and resolve a range of HR queries Fluency (level C) in English and Turkish (Level C) languages, fluency (level C) or intermediate knowledge (level B) of another official language may be required depending on the location of the post or area of responsibility "
United Nations World Food Programme,Individual Giving - Platform Product Specialist ,"Rome, Italy",8. March 2023,23.02.2023,"At least five years‘ experience in product or project management related disciplines, hands-on experience managing and optimizing digital marketing campaigns across multiple acquisition channels and geographies, experience in change management initiatives, matrix management and performance improvement initiatives, strong track record of delivering results in a complex environment, international environments and management of payment platforms would be an advantage, demonstrable experience with digital marketing, online sales or fundraising, fundraising technical solutions, CRM technology, in particular Salesforce, Marketing Cloud, management of remote virtual teams in high growth environments Working level of English is essential "
United Nations Development Programme,Project Risk Specialist ,"Kabul, Afghanistan",6. March 2023,22.02.2023,"Five years of experience in risk management, audit and finance, project management with international/governmental organisations and highly volatile experience is required, demonstrated experience in programme risk management and implementation of mitigation strategies, proven experience in programme risk management, both in terms of design and implementation of mitigation strategies, experience working in conflict environments in geo-politics, social & environmental analysis, monitoring and information/intelligence collection and assessment Fluency in English is required "
United Nations Development Programme,International Consultant Senior Anti- Corruption Expert ,"Riyadh, Saudi Arabia",28. February 2023,22.02.2023,"Bachelor’s degree in law, International Relations or a related field 15 years and above of experience in Anti-Corruption field or related field, experience in working with government institutions, academia & research institutions, or international organizations, this includes knowledge in producing expertise in the field and leadership skills to support the implementation of large Anti-Corruption projects, knowledge and understanding of the laws and regulations in Saudi Arabia are desired, experience of working with the Organisation for Economic Co-operation and Development (OECD), good understanding of the UN programming principles and UN capacity development mandate or other similar context, strong strategic thinking and analytical skills Fluency in spoken and written English "
United Nations Development Programme,Technical Assistant for Blue Startup Hub ,"Jakarta, Indonesia",2. March 2023,22.02.2023,"Bachelor’s degree in development studies, international relations, economics/economic development, political science, or related fields, with additional years of experiences, or high school with additional three years of relevant experiences will be given due consideration in liue of Bachelor’s degree Min. years of relevant work experience, two years (for bachelor’s degree) or five years with High School of professional experiences in project coordination and management environment related project/related and on the area of entrepreneurship or impact investing, solid knowledge and practical experience in assisting project/program implementation in the area of entrepreneurship, solid experience in project management, experience in the impact investment issue Very good spoken and written Indonesian and English "
United Nations Development Programme,Engineering Associate (Civil Engineering) ,"Belgrade, Serbia",2. March 2023,22.02.2023,"Secondary education, Bachelor’s Degree in civil engineering or similar would be desirable Minimum six years of relevant working experience in construction-related project management, in particular in the fields of Construction Engineering – Construction management with quality control of performed works, alternatively, if in possession of Bachelor’s degree, three years of relevant working experience would be required, good organizational and time management skills, displays cultural, gender, religion, race, nationality and age sensitivity and adaptability, demonstrates integrity by modeling ethical standards, builds strong relationships with clients and external actors, evidence of ability to express ideas clearly; to work independently and in team Excellent knowledge of written and spoken Serbian and working knowledge of English "
United Nations Development Programme,Programme Associate (Finance/Accounting & Admin) ,"Hanoi, Viet Nam",15. March 2023,22.02.2023,"Secondary Education is minimum but prefer Bachelors‘ degree in accounting, business or public administration, economics, social sciences, or related fields A minimum seven years (with secondary education), or four years (with Bachelors‘ degree) of progressively responsible finance and administrative or programme/project implementation support experience is required, experience in usage of Excel and accounting spreadsheets/ software/systems/handling of web-based management systems, experience in budget planning, financial management and reporting, and procurement, demonstrated working experience in organizing and successfully delivering high-level political events, knowledge of UNDP programme practices and experience working with UN administration is an asset Full fluency in English and Vietnamese is required "
The World Bank,E T Temporary ,"Beijing, China",1. March 2023,22.02.2023,"Excellent knowledge of Microsoft Word, Excel, Outlook and PowerPoint, knowledge of and ability to execute business processes involving diverse and intricate work procedures related to the processing and production of assigned outputs in an accurate and timely manner, effective time management and organizational skills and ability to produce high quality work under pressure, demonstrated initiative and resourcefulness, committed team player with demonstrated inter-personal skills and ability to work effectively in a multi-cultural environment, ability to draft routine correspondence and edit materials in English and Chinese using proper grammar, punctuation and style, ability to adapt to changing business needs by continuous learning/training Fluency in English and Chinese is required "
The World Bank,Project and Learning Tools Development Coordinator ,"Washington, United States",27. February 2023,22.02.2023,"Experience in leading teams and coordinating complex activities in connection with the development of training programs and tools (experience with entities of various sizes, and in developing countries and FCS is highly desirable), experience in engaging with senior officials, in both the public and private sector, proven ability to work in interdisciplinary task teams/working groups across organizational boundaries, including with senior officials, both internally and externally Fluency in English is required "
The World Bank,HR Specialist Talent Attraction ,"Washington, United States",9. March 2023,22.02.2023,"Master’s degree with at least five years in international recruitment with a proven track record in sourcing and high-volume recruitment drives Demonstrable experience searching for talent and headhunting for difficult-to-fill roles, preferably within the international development space, strong understanding of relevant core People and Culture (HR) areas (i.e., recruitment, employer branding, talent outreach, Analytics, workforce planning etc.), ability to gather and translate data into actionable insights, strategies and action plans to support corporate recruitment initiatives, familiarity with talent pools and labor trends in emerging markets, advanced knowledge of LinkedIn Recruiter as an effective tool, to source candidates, manage online campaigns, build talent pipelines, and create reports Fluency in English is required "
The World Bank,IT Analyst Client Services ,"Vienna, Austria",3. March 2023,22.02.2023,"Bachelor’s or Master’s degree with two years relevant experience or equivalent combination of education and experience Advanced skills in supporting Windows, Microsoft 365 products, VPNs, and mobile devices (iOS), excellent knowledge of virtual meeting tools, including Cisco products WebEx, Microsoft Teams and Zoom, experience in performing incident management practices using the ServiceNow system and adhering to Service Level Agreement (SLA) standards, experience supporting high-level meetings, including audio-visual, conferencing and PC support in a time-critical setting with flexibility to handle last minute and urgent requests, support installation, maintenance and upgrade of local networks and communications infrastructure as part of the office infrastructure projects Fluency in English is required "
The World Bank,Senior Accounting Assistant ,"Chennai, India",3. March 2023,22.02.2023,"Bachelor’s degree in Commerce or Master’s degree in Finance/Accounting with at least three years of work experience, CA or CPA (or an equivalent professional accounting qualification) is desirable Strong analytical skills with ability to collate and interpret data, assess issues, develop sound conclusions, formulate remedial measures with attention to detail and accuracy, experience with SAP enterprise resource planning system, Power BI, Tableau is desirable, but not required, exposure to other systems like People soft, and proficiency in Microsoft windows applications viz, Excel, word, power point would be an added advantage, a proven track record of problem-solving skills in an automated accounting environment, self-motivated person with high degree of initiative and a strong team player Fluency in English is required "
United Nations World Food Programme,Junior Developer ,"Rome, Italy",8. March 2023,22.02.2023,"Professional experience of development role through internships or similar, working in an international setting working with multiple teams stakeholders, understanding of working with Salesforce, Stripe, donation platforms, Browserstack, Asana, Sharepoint and other Microsoft applications, performing site content, data checks and updates. Reporting and escalation of potential issues which could impact report accuracy or performance, experience of the following would be an advantage, Advanced Web Development and Web Design: (HTML/CSS) and Data Structures & AlgorithmsBasic Programming (Java/ JavaScript/PHP/MySQL/C)Advanced Programming on AngularJS, Spring Boot/ Spring Data, MongoDB Working level of English is essential "
United Nations World Food Programme,Technical Project Manager ,"Rome, Italy",8. March 2023,22.02.2023,"University degree or relevant educational certificate in Computer Science, IT Engineering, Professional Software Engineer, Business Administration or STEM discipline, a project management certification such as PRINCE II, agile or other would be advantageous Minimum five years of professional experience of management of software projects in the technology sector, with a track record of implementing complex projects, preference will be given to candidates with experience of working internationally and also those who have previous experience in software development and systems administration disciplines, extensive experience managing complex small, medium and larger software projects using a range of project management methodologies Working level of English is essential "
United Nations World Food Programme,Aviation Security Officer ,"Rome, Italy",20. March 2023,22.02.2023,"Advanced University Degree (Master’s degree or equivalent) in Aviation Security Management, and ICAO AVSEC PM diploma, and Health and Safety Management diploma or higher (e.g., Nebosh, ASSP, or another accredited organisation with an applicable standard), or Aviation or Operational Risk Management diploma or higher (e.g. IATA, ASIS or another accredited organisation with an applicable standard) Or Lead Auditor in Quality Management Systems (ISO9001+ Standard or equivalent) Minimum of eight years of professional Aviation Security management and/or experience in humanitarian aviation with a Humanitarian organization, with at least four (4) years in Aviation Security management Fluency (level C) in the English language, intermediate knowledge (level B) of a second official UN language: Arabic, Chinese, French, Russian, Spanish, and/or Portuguese "
United Nations World Food Programme,Business Support Assistant (Innovation Unit) ,"Juba, South Sudan",20. March 2023,22.02.2023,"Five or more years of progressively responsible work experience in the relative business stream with experience in general administrative work, knowledge of specialised common business practices and methods, gained through relevant technical training and experience, ability to develop and maintain relationships with a range of individuals in order to provide a high quality support service, ability to carry out basic data analysis and independently rectify problems requiring attention, ability to monitor and record financial transactions, good communication skills required to give and receive information and work with a variety of individuals General Service (Headquarters): Fluency (level C) in English language "
United Nations World Food Programme,Shipping Officer ,"Rome, Italy",14. March 2023,22.02.2023,"Advanced University degree in Transport Economics, Supply Chain, Shipping, Logistics or other relevant field, or First University degree with relevant logistics qualifications or additional logistics experience in port, freight forwarding and shipping operations At least Three years of experience in commercial or government transportation sectors, preferably as ocean import/export coordinator in the forwarding industry, experience in monitoring and reporting on ocean freight market and trends, experience in ocean freight pricing/procurement, tender/RFQ, knowledge in Power BI and Big Data, advanced Excel skills Fluency (level C) in the English language, intermediate knowledge (level B) of a second official UN language: Arabic, Chinese, French, Russian, Spanish, and/or Portuguese (A WFP’s working language) will be an asset "
Organization for Security and Co-operation in Europe,Sen. Secretary to Head of Human Dimension Department ,"Dushanbe, Tajikistan",14. March 2023,22.02.2023,"Minimum four years of relevant working experience managing an Office, analytical skills (ability to contribute to background reports, minutes drafting), excellent communication skills and organizational skills, knowledge of international election and democracy standards as well as the legal system and election laws of the Republic of Tajikistan, Computer literate with practical experience in Window and Microsoft applications Excellent written and oral communication skills in English, Russian, and Tajik languages "
Organization for Security and Co-operation in Europe,Int. Consultant - Legal Expert - Criminal Justice Statistics ,"Vienna, Austria",2. March 2023,22.02.2023,"Minimum five years of progressively responsible and relevant professional experience in management of inter-agency data collection systems at the national or international level is required, prior experience in development of data governance principles at the national or international level is required, experience in data exchange and system interoperability is desirable Professional fluency in English is required "
Organization for Security and Co-operation in Europe,National Consultant Public Relations ,"Sarajevo, Bosnia and Herzegovina",8. March 2023,22.02.2023,"First-level university degree in journalism, communications, public relations, marketing, or another closely-related field A minimum of four years of relevant professional work experience in public relations and/or communications, experience in implementing communications and outreach activities and monitoring and evaluation tools for evaluating/measuring success of communication and outreach activities, experience in awareness-raising/outreach campaigns related to prevention of violence and prevention of illegal possession, misuse and trafficking of SALW would be an asset, strong interpersonal and communication skills, including pronounced report writing ability Professional fluency in English and local languages with excellent communication (both oral and written) skills "
Organization for Security and Co-operation in Europe,"Head, Internal Audit/Deputy Director ","Sarajevo, Bosnia and Herzegovina",14. March 2023,22.02.2023,"Second-level university degree in auditing, finance, accounting, management, economics or related field, a first-level university degree in combination with two years of additional qualifying experience may be accepted in lieu of a second-level university degree Professional certification from an internationally recognized auditing or accounting body (e.g. CIA, CPA, CA) is required, additional relevant professional certification is desirable (e.g. CFE, CRMA, CISA), aminimum of ten years of professional-level experience in audit responsibilities, of which at least five years shall have been in a senior internal audit leadership position and at least five years in an international public sector environment, excellent analytical skills and logical reasoning abilities Excellent oral and written communication skills in English "
United Nations Development Programme,ICT Analyst ,"Nur-Sultan, Kazakhstan",2. March 2023,21.02.2023,"For candidates with Bachelor’s Degree a minimum of two years of relevant working experience in: development and implementation of ICT strategies, management and supervision of staff (at least 3 people), management of hardware and software platforms, knowledge of Windows-based packages/applications is desirable, experience in web design and development of web-based office applications is desirable experience in asset management is desirable Fluency in English, Kazakh and/or Russian "
United Nations Development Programme,Engineering Associate (Civil Engineering) ,"Belgrade, Serbia",2. March 2023,21.02.2023,"Secondary education, Bachelor’s Degree in civil engineering or similar would be desirable Minimum six years of relevant working experience in construction-related project management, in particular in the fields of Construction Engineering – Construction management with quality control of performed works, alternatively, if in possession of Bachelor’s degree, three years of relevant working experience would be required, good organizational and time management skills, displays cultural, gender, religion, race, nationality and age sensitivity and adaptability, demonstrates integrity by modeling ethical standards, excellent information technology skills, including word processing, database applications, presentation software, and internet Excellent knowledge of written and spoken Serbian and working knowledge of English "
United Nations Development Programme,Field Security Assistant ,"Hawassa and Addis Ababa, Ethiopia",25. February 2023,21.02.2023,"University Degree in a relevant field of study A minimum of two years‘ experience in security, preferably in the military or police context or related field of work, prior experience with the UN system or an international NGO, is desirable, knowledge of HF and VHF radio operation, experience in diplomatic security, protection and intelligence considered an asset, solid computers skills (MS Word, Excel, Access and PowerPoint), possession of a valid driver’s license, ability to travel, physically fit, ability to communicate in a clear, concise, and unambiguous manner both though written and verbal communication, to tailor messages and choose communication methods depending on the audience, ability to manage communication internally and externally, through media, social media, and other appropriate channels, ability to develop solutions to problems by involving the human perspective in all steps of the problem-solving process Fluency in English with effective written and oral communication skills required "
UNICEF,National MICS Consultant ,"Astana, Kazakhstan",28.February 2023,21.02.2023,"Proven minimum of five years of experience in the coordination and/or management of quantitative household surveys (prior MICS or Demographic and Health Survey (DHS) requested, strong computer skills and strong expertise in statistical analyses (familiarity with data processing and data analysis software, particularly SPSS), quality assurance of the survey process in line with MICS methodology, Financial management of Republican budget, experience with CAPI data collection, training experience and ability to organize and facilitate training and presentations, experience in data analysis and survey report writing, familiarity and previous experience of working in Kazakhstan is highly desirable Fluency in English is required "
UNICEF,Social & Behavior Change Specialist (Gender) ,"Damascus, Syria",27. February 2023,21.02.2023,"A minimum of five years of professional experience in one or more of the following areas is required: social development programme planning, Social & Behavior Change, public advocacy or another related area, relevant experience in a UN system agency or organization is considered as an asset, experience working in a developing country is considered as an asset, builds and maintains partnerships, demonstrates self-awareness and ethical awareness Fluency in Arabic and English is required, knowledge of another official UN language or a local language is an asset "
UNICEF,Supply & Logistics Assistant Baja California Mexico ,"Tijuana, Mexico",2. March 2023,21.02.2023,"A minimum of five years of relevant administrative experience in supply chain management or a commercial context is required, fewer years of experience (at least three years) could be accepted if the candidate holds a Bachelor’s degree, experience in logistics and warehousing is an asset, previous experience with SAP (VISION) or similar ERP, desirable, understanding of development and humanitarian work is an advantage Fluency in Spanish is required, an intermediate level in English is required, and complete fluency is preferred, if the person hired is not fluent, he/she will have to commit to improving their English skills in the first months of work "
UNICEF,Programme Associate (Emergency Section) ,"Dakar, Senegal",28. February 2023,21.02.2023,"A secondary education preferably supplemented by technical, or university courses related to the work of the organization is required A minimum of six years of administrative or clerical work experience is required, prior experience in programme support functions is an asset, relevant experience in a UN system agency or organization is considered as an asset, knowledge of the administration which underpins UNICEF regional office programme/project operations, including monitoring and evaluation processes, high sense of confidentiality, initiative and good judgment, strong office management skills, ability to effectively manage the section’s material resources and monitor its budget Fluency in English and French is required, knowledge of another official UN language (Arabic, Chinese, Russian or Spanish) or a local language is an asset "
UNICEF,Market Development Officer ,"Panama City, Panama",1. March 2023,21.02.2023,"A university degree in one of the following fields is required: marketing, business management, or another relevant technical field A minimum of two years of professional experience in fundraising or marketing, with a focus on individual giving/mass marketing, experience setting up a fundraising operation, ideally within a Country Office/Programme Country, is considered an asset, experience working in a developing country is considered as an asset, relevant experience in a UN system agency or organization is considered as an asset, innovates and embraces change, manages ambiguity and complexity, thinks and acts strategically Fluency in English and Spanish is required, knowledge of another official UN language (Arabic, Chinese, French, Russian) or Portuguese is an asset "
UNICEF,HIV/AIDS Programme Assistant ,"Nairobi, Kenya",1. March 2023,21.02.2023,"Bachelor degree or equivalent in public health, health policy and/or management, public administration, or other related health or management discipline Two years of experience in HIV, SRH or health programming, or other related fields, experience working in the UN is an asset, demonstrated experience in working with adolescent and young people and/or civil society organizations, excellent writing and communication skills, demonstrated ability to work in interdisciplinary, multicultural settings with gender equality and diversity awareness, solid overall computer literacy, including proficiency in various MS Office applications (Excel, Word, PowerPoint, etc.) and email/internet English, Level: fluent, required Portuguese, level: working knowledge, desirable French, level: working knowledge, desirable "
UNICEF,Public Finance Officer ,"Luanda, Angola",1. March 2023,21.02.2023,"Three years of experience in professional work experience at the national and/or international level in public finance or governance or other relevant programmes, experience with data analysis is an asset, as is experience working in the UN or other international development organization, excellent interpersonal skills, culturally and socially sensitive, ability to work inclusively and collaboratively with a range of partners, including grassroots community members, religious and youth organizations, and authorities at different levels, familiarity with tools and approaches of communications for development English, level: working knowledge, required, Portuguese, level: mother tongue, required "
